version,added,durationms,rate,accsize,durationmin,accsizegb
232,198,7548,0,20554024,0.1258,0.0191424
233,200,7584,0,20556425,0.1264,0.0191447
234,82,7586,0,20558317,0.126433,0.0191464
235,97,7656,0,20560201,0.1276,0.0191482
236,507,7682,0,20564394,0.128033,0.0191521
237,182,8563,0,24622350,0.142717,0.0229314
238,112,7821,0,24624419,0.13035,0.0229333
239,115,7844,0,24626460,0.130733,0.0229352
240,316,7903,0,24629117,0.131717,0.0229377
241,301,7988,0,24632321,0.133133,0.0229406
242,95,8478,0,25905402,0.1413,0.0241263
243,285,8208,0,25908611,0.1368,0.0241293
244,299,8176,0,25911528,0.136267,0.024132
245,262,8193,0,25914099,0.13655,0.0241344
246,274,8326,0,25916841,0.138767,0.0241369
247,85,8265,0,25918907,0.13775,0.0241389
248,469,8342,0,25922448,0.139033,0.0241422
249,410,8502,0,25925555,0.1417,0.0241451
250,245,8523,0,25930486,0.14205,0.0241496
251,188,8568,0,25933130,0.1428,0.0241521
252,26,8599,0,25934888,0.143317,0.0241537
253,225,8657,0,25937934,0.144283,0.0241566
254,534,8777,0,25942220,0.146283,0.0241606
255,410,8860,0,25947875,0.147667,0.0241658
256,135,8925,0,25950246,0.14875,0.024168
257,34,8951,0,25952221,0.149183,0.0241699
258,426,9009,0,25955899,0.15015,0.0241733
259,188,9059,0,25958675,0.150983,0.0241759
260,73,9098,0,25960842,0.151633,0.0241779
261,96,9173,0,25963109,0.152883,0.02418
262,390,9025,0,25966626,0.150417,0.0241833
263,270,8373,0,25969979,0.13955,0.0241864
264,342,8420,0,25973042,0.140333,0.0241893
265,286,8475,0,25976111,0.14125,0.0241921
266,388,8617,0,25979421,0.143617,0.0241952
267,274,8727,0,25982104,0.14545,0.0241977
268,312,8644,0,25985495,0.144067,0.0242009
269,334,10194,0,29093187,0.1699,0.0270951
270,334,8882,0,29096779,0.148033,0.0270985
271,176,8854,0,29099720,0.147567,0.0271012
272,153,8942,0,29102175,0.149033,0.0271035
273,122,8902,0,29104524,0.148367,0.0271057
274,423,8952,0,29108090,0.1492,0.027109
275,235,9092,0,29111080,0.151533,0.0271118
276,72,9049,0,29113318,0.150817,0.0271139
277,282,9177,0,29118326,0.15295,0.0271186
278,315,9151,0,29122701,0.152517,0.0271226
279,223,9247,0,29125648,0.154117,0.0271254
280,257,9736,0,29128762,0.162267,0.0271283
281,451,9325,0,29133269,0.155417,0.0271325
282,292,9584,0,29139348,0.159733,0.0271381
283,178,9462,0,29142093,0.1577,0.0271407
284,34,9474,0,29144287,0.1579,0.0271427
285,332,9569,0,29148452,0.159483,0.0271466
286,499,9618,0,29154458,0.1603,0.0271522
287,222,9690,0,29157264,0.1615,0.0271548
288,144,9729,0,29159939,0.16215,0.0271573
289,48,9923,0,29162165,0.165383,0.0271594
290,369,10521,0,30552833,0.17535,0.0284545
291,233,10397,0,30556376,0.173283,0.0284578
292,169,9905,0,30559077,0.165083,0.0284604
293,413,9979,0,30562984,0.166317,0.028464
294,230,10029,0,30566023,0.16715,0.0284668
295,124,10097,0,30568677,0.168283,0.0284693
296,515,12211,0,34440730,0.203517,0.0320754
297,224,10321,0,34443722,0.172017,0.0320782
298,249,10339,0,34446840,0.172317,0.0320811
299,155,10330,0,34449569,0.172167,0.0320837
300,73,10383,0,34452071,0.17305,0.032086
301,242,10803,0,34455503,0.18005,0.0320892
302,473,10509,0,34459673,0.17515,0.0320931
303,310,10748,0,34463151,0.179133,0.0320963
304,191,10646,0,34466013,0.177433,0.032099
305,303,10815,0,34469588,0.18025,0.0321023
306,344,10800,0,34473150,0.18,0.0321056
307,225,10842,0,34476377,0.1807,0.0321086
308,38,10892,0,34478850,0.181533,0.0321109
309,21,10869,0,34481234,0.18115,0.0321132
310,162,11298,0,34484084,0.1883,0.0321158
311,417,10997,0,34488529,0.183283,0.0321199
312,200,11176,0,34491720,0.186267,0.0321229
313,105,11110,0,34494608,0.185167,0.0321256
314,30,11105,0,34497168,0.185083,0.032128
315,174,11195,0,34500401,0.186583,0.032131
316,410,11207,0,34504788,0.186783,0.0321351
317,255,11309,0,34508056,0.188483,0.0321381
318,91,11345,0,34510824,0.189083,0.0321407
319,120,11370,0,34513773,0.1895,0.0321435
320,533,13941,0,37886055,0.23235,0.0352841
321,285,11707,0,37889358,0.195117,0.0352872
322,292,11654,0,37893051,0.194233,0.0352907
323,79,11668,0,37895805,0.194467,0.0352932
324,129,11736,0,37898939,0.1956,0.0352961
325,455,11823,0,37907290,0.19705,0.0353039
326,172,11882,0,37910640,0.198033,0.035307
327,139,11843,0,37913679,0.197383,0.0353099
328,51,12545,0,38218973,0.209083,0.0355942
329,463,12328,0,39199923,0.205467,0.0365078
330,140,12018,0,39203018,0.2003,0.0365107
331,86,11989,0,39205920,0.199817,0.0365134
332,87,12054,0,39208903,0.2009,0.0365161
333,382,12156,0,39212997,0.2026,0.0365199
334,190,12202,0,39216251,0.203367,0.036523
335,97,12344,0,39219140,0.205733,0.0365257
336,62,12271,0,39221983,0.204517,0.0365283
337,545,12419,0,39229234,0.206983,0.0365351
338,370,12451,0,39233315,0.207517,0.0365389
339,235,12653,0,39236714,0.210883,0.036542
340,232,12554,0,39240230,0.209233,0.0365453
341,292,12691,0,39243840,0.211517,0.0365487
342,411,15450,0,43913270,0.2575,0.0408974
343,286,12943,0,43918783,0.215717,0.0409026
344,162,12843,0,43922150,0.21405,0.0409057
345,143,12848,0,43925596,0.214133,0.0409089
346,286,12915,0,43929682,0.21525,0.0409127
347,333,12998,0,43933692,0.216633,0.0409164
348,209,13011,0,43936977,0.21685,0.0409195
349,218,13175,0,43940530,0.219583,0.0409228
350,336,13157,0,43946893,0.219283,0.0409287
351,146,13248,0,43950091,0.2208,0.0409317
352,43,13250,0,43952824,0.220833,0.0409343
353,53,13287,0,43955689,0.22145,0.0409369
354,256,13371,0,43959469,0.22285,0.0409404
355,304,13393,0,43963572,0.223217,0.0409443
356,428,13525,0,43968364,0.225417,0.0409487
357,238,13595,0,43972036,0.226583,0.0409521
358,313,13679,0,43976497,0.227983,0.0409563
359,72,13751,0,43979420,0.229183,0.040959
360,104,13753,0,43982757,0.229217,0.0409621
361,462,13857,0,43987419,0.23095,0.0409665
362,245,14791,0,45320547,0.246517,0.042208
363,244,17968,0,49616110,0.299467,0.0462086
364,213,14281,0,49619592,0.238017,0.0462118
365,271,14142,0,49623510,0.2357,0.0462155
366,181,14151,0,49627074,0.23585,0.0462188
367,97,14484,0,54540573,0.2414,0.0507949
368,26,14796,0,54543523,0.2466,0.0507976
369,112,15086,0,54546910,0.251433,0.0508008
370,346,15299,0,54553560,0.254983,0.050807
371,210,15574,0,54557127,0.259567,0.0508103
372,61,15535,0,54560272,0.258917,0.0508132
373,52,15692,0,54563319,0.261533,0.0508161
374,457,15893,0,54568072,0.264883,0.0508205
375,264,16040,0,54571933,0.267333,0.0508241
376,237,16462,0,54576090,0.274367,0.0508279
377,169,16310,0,54579513,0.271833,0.0508311
378,81,16526,0,54582665,0.275433,0.0508341
379,453,16572,0,54587691,0.2762,0.0508387
380,165,16670,0,54591222,0.277833,0.050842
381,147,16833,0,54594693,0.28055,0.0508453
382,89,20117,0,43742706,0.335283,0.0407386
383,101,16318,0,52693860,0.271967,0.049075
384,478,17212,0,58054888,0.286867,0.0540678
385,213,17349,0,58058455,0.28915,0.0540711
386,65,17455,0,58061555,0.290917,0.054074
387,286,17515,0,58065533,0.291917,0.0540777
388,223,17699,0,58069304,0.294983,0.0540813
389,124,17792,0,58072810,0.296533,0.0540845
390,29,17911,0,58075824,0.298517,0.0540873
391,442,18021,0,58080323,0.30035,0.0540915
392,273,18213,0,58084163,0.30355,0.0540951
393,254,19443,0,57971438,0.32405,0.0539901
394,266,18933,0,59278799,0.31555,0.0552077
395,381,18582,0,59283295,0.3097,0.0552119
396,321,18795,0,59287816,0.31325,0.0552161
397,169,18907,0,59291430,0.315117,0.0552194
398,26,19018,0,59294578,0.316967,0.0552224
399,332,19362,0,59299203,0.3227,0.0552267
400,265,19350,0,59303385,0.3225,0.0552306
401,180,21391,0,57563045,0.356517,0.0536098
402,213,19540,0,63353841,0.325667,0.0590029
403,306,19784,0,63358184,0.329733,0.0590069
404,171,19925,0,63361993,0.332083,0.0590105
405,36,20129,0,63365283,0.335483,0.0590135
406,313,20109,0,63369634,0.33515,0.0590176
407,162,20337,0,63373495,0.33895,0.0590212
408,83,20406,0,63379148,0.3401,0.0590264
409,45,20572,0,63384402,0.342867,0.0590313
410,348,20685,0,63388959,0.34475,0.0590356
411,342,20847,0,63393787,0.34745,0.0590401
412,206,21031,0,63398035,0.350517,0.059044
413,173,21287,0,63402040,0.354783,0.0590478
414,185,21494,0,63406124,0.358233,0.0590516
415,305,21429,0,63410945,0.35715,0.059056
416,143,21537,0,63419388,0.35895,0.0590639
417,202,21733,0,63423748,0.362217,0.059068
418,95,21933,0,63427599,0.36555,0.0590716
419,167,23434,0,67540058,0.390567,0.0629016
420,408,22132,0,67545606,0.368867,0.0629067
421,227,22270,0,67550101,0.371167,0.0629109
422,77,23885,0,67362976,0.398083,0.0627367
423,150,22771,0,68851559,0.379517,0.064123
424,229,22631,0,68856746,0.377183,0.0641278
425,120,22746,0,68860834,0.3791,0.0641316
426,295,22972,0,68865531,0.382867,0.064136
427,272,23195,0,68870131,0.386583,0.0641403
428,228,23597,0,68874827,0.393283,0.0641447
429,79,23362,0,68878717,0.389367,0.0641483
430,70,23432,0,68882603,0.390533,0.0641519
431,422,23613,0,68888046,0.39355,0.064157
432,237,23732,0,68892613,0.395533,0.0641612
433,228,23889,0,68897683,0.39815,0.064166
434,31,23993,0,68901571,0.399883,0.0641696
435,372,24324,0,68906803,0.4054,0.0641745
436,308,25636,0,72491814,0.427267,0.0675133
437,190,24414,0,72497247,0.4069,0.0675183
438,43,24502,0,72501330,0.408367,0.0675221
439,148,24643,0,72506191,0.410717,0.0675267
440,354,24882,0,72512442,0.4147,0.0675325
441,168,24974,0,72516941,0.416233,0.0675367
442,49,25113,0,72521061,0.41855,0.0675405
443,236,25220,0,72526069,0.420333,0.0675452
444,328,25352,0,72531850,0.422533,0.0675505
445,276,25605,0,72536871,0.42675,0.0675552
446,136,25625,0,72541460,0.427083,0.0675595
447,148,25895,0,72546097,0.431583,0.0675638
448,540,27625,0,72199590,0.460417,0.0672411
449,310,26869,0,73903930,0.447817,0.0688284
450,206,26266,0,73909040,0.437767,0.0688332
451,102,26378,0,73913603,0.439633,0.0688374
452,48,27695,0,77740043,0.461583,0.0724011
453,496,26733,0,77746298,0.44555,0.0724069
454,285,26868,0,77751668,0.4478,0.0724119
455,170,26993,0,77756854,0.449883,0.0724167
456,144,27100,0,77762453,0.451667,0.0724219
457,340,27282,0,77768089,0.4547,0.0724272
458,210,27398,0,77773282,0.456633,0.072432
459,48,27560,0,77777851,0.459333,0.0724363
460,205,27592,0,77783072,0.459867,0.0724411
461,412,27830,0,77791148,0.463833,0.0724487
462,295,28002,0,77796611,0.4667,0.0724537
463,34,28092,0,77801104,0.4682,0.0724579
464,26,28551,0,77805570,0.47585,0.0724621
465,234,28437,0,77811369,0.47395,0.0724675
466,507,28639,0,77817996,0.477317,0.0724737
467,236,28739,0,77827492,0.478983,0.0724825
468,127,29932,0,82942338,0.498867,0.0772461
469,92,29028,0,82947130,0.4838,0.0772505
470,408,29148,0,82953621,0.4858,0.0772566
471,263,29312,0,82959317,0.488533,0.0772619
472,172,29389,0,82964295,0.489817,0.0772665
473,46,31279,0,82572062,0.521317,0.0769012
474,81,30420,0,84505287,0.507,0.0787017
475,331,29786,0,84511211,0.496433,0.0787072
476,228,30038,0,84516419,0.500633,0.078712
477,163,30029,0,84521629,0.500483,0.0787169
478,410,30030,0,84528128,0.5005,0.078723
479,238,30215,0,84533809,0.503583,0.0787282
480,184,30347,0,84539069,0.505783,0.0787331
481,403,30507,0,84545386,0.50845,0.078739
482,278,30662,0,84550852,0.511033,0.0787441
483,223,31884,0,89434521,0.5314,0.0832924
484,93,30931,0,89439419,0.515517,0.0832969
485,86,31083,0,89444341,0.51805,0.0833015
486,432,31254,0,89450858,0.5209,0.0833076
487,382,31378,0,89457012,0.522967,0.0833133
488,199,31677,0,89462284,0.52795,0.0833182
489,232,31647,0,89467863,0.52745,0.0833234
490,107,31779,0,89472862,0.52965,0.0833281
491,394,31980,0,89479657,0.533,0.0833344
492,205,32133,0,89485392,0.53555,0.0833398
493,199,32251,0,89491083,0.537517,0.0833451
494,24,32538,0,89495786,0.5423,0.0833494
495,191,32475,0,89500944,0.54125,0.0833542
496,260,32881,0,89506744,0.548017,0.0833597
497,182,36556,0,85330749,0.609267,0.0794705
498,85,32426,0,95456369,0.540433,0.0889007
499,120,33166,0,95461403,0.552767,0.0889054
500,371,33191,0,95467343,0.553183,0.0889109
501,265,33855,0,95473075,0.56425,0.0889162
502,161,33696,0,95478276,0.5616,0.0889211
503,192,33629,0,95483893,0.560483,0.0889263
504,415,33845,0,95490734,0.564083,0.0889327
505,261,34051,0,95496580,0.567517,0.0889381
506,195,34143,0,95502000,0.56905,0.0889432
507,120,34260,0,95507255,0.571,0.0889481
508,31,34510,0,95512188,0.575167,0.0889527
509,328,34603,0,95518857,0.576717,0.0889589
510,316,34704,0,95525037,0.5784,0.0889646
511,173,37971,0,88677053,0.63285,0.0825869
512,80,33031,0,99386591,0.550517,0.092561
513,417,35194,0,99393887,0.586567,0.0925678
514,193,35382,0,99399737,0.5897,0.0925732
515,72,35542,0,99405089,0.592367,0.0925782
516,347,35603,0,99411420,0.593383,0.0925841
517,194,35682,0,99417315,0.5947,0.0925896
518,165,35855,0,99423021,0.597583,0.0925949
519,227,38032,0,98535142,0.633867,0.091768
520,419,36503,0,100827973,0.608383,0.0939034
521,252,36234,0,100834341,0.6039,0.0939093
522,166,36693,0,100840423,0.61155,0.093915
523,220,36515,0,100846719,0.608583,0.0939208
524,89,36655,0,100852635,0.610917,0.0939263
525,450,37783,0,93940013,0.629717,0.0874885
526,200,36952,0,105339741,0.615867,0.0981053
527,205,37065,0,105346327,0.61775,0.0981114
528,69,37145,0,105351929,0.619083,0.0981166
529,86,37282,0,105357561,0.621367,0.0981219
530,411,37434,0,105366495,0.6239,0.0981302
531,149,37575,0,105372310,0.62625,0.0981356
532,92,37765,0,105377946,0.629417,0.0981409
533,314,37805,0,107100812,0.630083,0.0997454
534,189,38280,0,107106796,0.638,0.099751
535,176,38066,0,107112877,0.634433,0.0997566
536,72,38160,0,107118528,0.636,0.0997619
537,113,38254,0,107124296,0.637567,0.0997673
538,395,38465,0,107131224,0.641083,0.0997737
539,255,39416,0,110373193,0.656933,0.102793
540,229,38849,0,110379243,0.647483,0.102799
541,209,41371,0,112076005,0.689517,0.104379
542,26,39136,0,112081466,0.652267,0.104384
543,392,39069,0,112088460,0.65115,0.104391
544,218,39405,0,112094715,0.65675,0.104396
545,231,39458,0,112101066,0.657633,0.104402
546,42,39555,0,112106601,0.65925,0.104407
547,55,39563,0,112112184,0.659383,0.104413
548,458,39774,0,112120112,0.6629,0.10442
549,203,39965,0,112126859,0.666083,0.104426
550,67,40050,0,112132671,0.6675,0.104432
551,341,40357,0,112149141,0.672617,0.104447
552,116,41069,0,115898747,0.684483,0.107939
553,99,40686,0,115905098,0.6781,0.107945
554,282,40689,0,115912279,0.67815,0.107952
555,244,40872,0,115919532,0.6812,0.107958
556,172,41033,0,115926175,0.683883,0.107965
557,133,41170,0,115932501,0.686167,0.107971
558,49,41326,0,115938454,0.688767,0.107976
559,325,41478,0,115947313,0.6913,0.107984
560,165,41664,0,115953921,0.6944,0.107991
561,150,41795,0,115960399,0.696583,0.107997
562,107,44811,0,117429056,0.74685,0.109364
563,113,42076,0,117435442,0.701267,0.10937
564,299,45177,0,108091081,0.75295,0.100668
565,182,40360,0,121850323,0.672667,0.113482
566,100,42547,0,121856688,0.709117,0.113488
567,98,42650,0,121862985,0.710833,0.113494
568,314,42796,0,121870410,0.713267,0.113501
569,161,43078,0,121877021,0.717967,0.113507
570,62,43199,0,121883164,0.719983,0.113513
571,49,43184,0,121889268,0.719733,0.113518
572,336,43451,0,121896937,0.724183,0.113525
573,222,43656,0,121903996,0.7276,0.113532
574,225,43848,0,121911964,0.7308,0.113539
575,55,44176,0,121918072,0.736267,0.113545
576,79,43944,0,121924423,0.7324,0.113551
577,261,44734,0,119267078,0.745567,0.111076
578,287,44529,0,126632672,0.74215,0.117936
579,159,44528,0,126639318,0.742133,0.117942
580,83,44570,0,126645854,0.742833,0.117948
581,290,47660,0,125199999,0.794333,0.116602
